player_id,player,team,club_id,position,position_group,market_value_m,age,minutes_per_app,goals_per90,assists_per90,cards_per90,days_since,selected_proxy
601495,Luciano Valente,Feyenoord,234,Central Midfield,mid,18.0,22.913073237508556,85.5,0.10526315789473684,0.21052631578947367,0.21052631578947367,108.0,1
589128,Ayase Ueda,Feyenoord,234,Centre-Forward,att,17.0,28.01368925393566,84.7,0.743801652892562,0.10625737898465171,0.10625737898465171,68.0,1
667965,Oussama Targhalline,Feyenoord,234,Defensive Midfield,mid,16.0,24.28747433264887,77.3,0.0,0.23285899094437257,0.11642949547218628,108.0,1
855731,Jordan Bos,Feyenoord,234,Left-Back,def,12.0,23.84394250513347,86.7,0.10380622837370242,0.20761245674740483,0.10380622837370242,68.0,1
593519,Sem Steijn,Feyenoord,234,Attacking Midfield,mid,11.0,24.804928131416837,35.4,0.2542372881355932,0.2542372881355932,0.0,108.0,1
377468,Anel Ahmedhodzic,Feyenoord,234,Centre-Back,def,10.0,27.43874058863792,85.1,0.0,0.0,0.21151586368977673,164.0,1
384461,Jakub Moder,Feyenoord,234,Central Midfield,mid,10.0,27.405886379192335,80.3,0.11207970112079702,0.11207970112079702,0.33623910336239105,143.0,1
598791,Tsuyoshi Watanabe,Feyenoord,234,Centre-Back,def,10.0,29.571526351813826,86.9,0.10356731875719218,0.0,0.10356731875719218,80.0,1
196829,Timon Wellenreuther,Feyenoord,234,Goalkeeper,gk,5.0,30.748802190280628,90.0,0.0,0.0,0.1,108.0,1
365394,In-beom Hwang,Feyenoord,234,Defensive Midfield,mid,7.0,29.949349760438057,74.9,0.12016021361815754,0.12016021361815754,0.24032042723631508,69.0,0
710886,Leo Sauer,Feyenoord,234,Left Winger,att,7.0,20.711841204654345,64.1,0.28081123244929795,0.0,0.0,164.0,0
374212,Gijs Smal,Feyenoord,234,Left-Back,def,5.5,29.00479123887748,50.2,0.0,0.35856573705179284,0.0,108.0,0
593862,Thomas Beelen,Feyenoord,234,Centre-Back,def,5.0,25.22655715263518,73.6,0.0,0.0,0.0,487.0,0
987370,Thijs Kraaijeveld,Feyenoord,234,Defensive Midfield,mid,5.0,19.3347022587269,61.3,0.0,0.0,0.2936378466557912,108.0,0
313094,Jordan Lotomba,Feyenoord,234,Right-Back,def,3.5,27.926078028747433,50.4,0.0,0.17857142857142858,0.0,115.0,0
464598,Casper Tengstedt,Feyenoord,234,Centre-Forward,att,3.5,26.253251197809718,22.3,0.40358744394618834,0.0,0.0,108.0,0
134425,Raheem Sterling,Feyenoord,234,Right Winger,att,3.0,31.734428473648187,48.8,0.0,0.18442622950819673,0.18442622950819673,108.0,0
288253,Jeremiah St. Juste,Feyenoord,234,Centre-Back,def,3.0,29.869952087611225,28.6,0.0,0.0,0.3146853146853147,122.0,0
479649,Gonçalo Borges,Feyenoord,234,Right Winger,att,3.0,25.429158110882955,55.2,0.32608695652173914,0.0,0.16304347826086957,143.0,0
