match_key,date,home_team,away_team,tm_match_available,tm_home_prior_lineup_available,tm_home_prior_starter_count,tm_home_prior_lineup_value_sum_m,tm_home_prior_lineup_value_avg_m,tm_home_prior_lineup_value_top3_m,tm_home_prior_lineup_value_coverage,tm_home_prior_lineup_age,tm_home_prior_lineup_gk_share,tm_home_prior_lineup_def_share,tm_home_prior_lineup_mid_share,tm_home_prior_lineup_att_share,tm_home_prior_lineup_stability,tm_home_prior_players_minutes_per_app,tm_home_prior_players_goals_per90,tm_home_prior_players_assists_per90,tm_home_prior_players_cards_per90,tm_home_prior_players_days_since,tm_home_manager_available,tm_home_manager_changed,tm_home_manager_matches,tm_home_manager_ppg,tm_home_manager_gd_per_match,tm_away_prior_lineup_available,tm_away_prior_starter_count,tm_away_prior_lineup_value_sum_m,tm_away_prior_lineup_value_avg_m,tm_away_prior_lineup_value_top3_m,tm_away_prior_lineup_value_coverage,tm_away_prior_lineup_age,tm_away_prior_lineup_gk_share,tm_away_prior_lineup_def_share,tm_away_prior_lineup_mid_share,tm_away_prior_lineup_att_share,tm_away_prior_lineup_stability,tm_away_prior_players_minutes_per_app,tm_away_prior_players_goals_per90,tm_away_prior_players_assists_per90,tm_away_prior_players_cards_per90,tm_away_prior_players_days_since,tm_away_manager_available,tm_away_manager_changed,tm_away_manager_matches,tm_away_manager_ppg,tm_away_manager_gd_per_match,tm_diff_manager_available,tm_diff_manager_changed,tm_diff_manager_gd_per_match,tm_diff_manager_matches,tm_diff_manager_ppg,tm_diff_prior_lineup_age,tm_diff_prior_lineup_att_share,tm_diff_prior_lineup_available,tm_diff_prior_lineup_def_share,tm_diff_prior_lineup_gk_share,tm_diff_prior_lineup_mid_share,tm_diff_prior_lineup_stability,tm_diff_prior_lineup_value_avg_m,tm_diff_prior_lineup_value_coverage,tm_diff_prior_lineup_value_sum_m,tm_diff_prior_lineup_value_top3_m,tm_diff_prior_players_assists_per90,tm_diff_prior_players_cards_per90,tm_diff_prior_players_days_since,tm_diff_prior_players_goals_per90,tm_diff_prior_players_minutes_per_app,tm_diff_prior_starter_count
2014-11-01|psv|ado den haag,2014-11-01,PSV,ADO Den Haag,1.0,1.0,11.0,53.5,4.863636363636363,24.0,1.0,22.566859560699395,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,82.63636363636364,0.26765507386098586,0.16329970477277245,0.17472721785584114,4.090909090909091,1.0,0.0,39.0,1.9743589743589745,1.0256410256410255,1.0,11.0,8.5,0.7727272727272727,3.4,1.0,25.628274531765292,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.8181818181818182,80.77272727272727,0.13997136890739495,0.08964668128124177,0.10661030999587066,8.0,1.0,0.0,22.0,1.5,0.18181818181818182,0.0,0.0,0.8438228438228437,17.0,0.47435897435897445,-3.061414971065897,0.09090909090909088,0.0,0.0,0.0,-0.09090909090909094,0.0,4.090909090909091,0.0,45.0,20.6,0.07365302349153068,0.06811690785997047,-3.909090909090909,0.1276837049535909,1.863636363636374,0.0
2014-11-02|go ahead eagles|heracles,2014-11-02,Go Ahead Eagles,Heracles,1.0,1.0,11.0,4.75,0.4318181818181818,2.1,1.0,25.406508618007592,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,82.18181818181819,0.11585251790889059,0.08393264474665424,0.12679630093066874,4.7272727272727275,1.0,0.0,44.0,1.1136363636363635,-0.6818181818181818,1.0,11.0,6.2,0.5636363636363636,2.6,1.0,25.564059486030736,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,78.14545454545454,0.20760124115167572,0.15788164709610514,0.13385066172451884,5.2727272727272725,1.0,0.0,6.0,0.5,-0.6666666666666666,0.0,0.0,-0.015151515151515138,38.0,0.6136363636363635,-0.15755086802314366,0.0,0.0,0.0,0.0,0.0,0.0,-0.13181818181818178,0.0,-1.4500000000000002,-0.5,-0.0739490023494509,-0.007054360793850106,-0.545454545454545,-0.09174872324278513,4.036363636363646,0.0
2014-11-02|fc utrecht|vitesse,2014-11-02,FC Utrecht,Vitesse,1.0,1.0,11.0,10.0,0.9090909090909091,5.4,1.0,24.69541409993155,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,76.75858585858585,0.14031699305140088,0.05688401980406616,0.23824405834221365,7.0,1.0,0.0,10.0,1.3,-0.6,1.0,11.0,23.4,2.127272727272727,10.5,1.0,25.216352436064962,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,81.53636363636363,0.22943676288832773,0.17171250100027605,0.1367582251831276,5.2727272727272725,1.0,0.0,44.0,1.5909090909090908,0.5454545454545454,0.0,0.0,-1.1454545454545455,-34.0,-0.2909090909090908,-0.5209383361334119,0.0,0.0,0.0,0.0,0.0,-0.18181818181818177,-1.2181818181818178,0.0,-13.399999999999999,-5.1,-0.11482848119620989,0.10148583315908605,1.7272727272727275,-0.08911976983692685,-4.777777777777786,0.0
2014-11-02|willem ii|sc cambuur,2014-11-02,Willem II,SC Cambuur,1.0,1.0,11.0,4.5,0.4090909090909091,1.8,1.0,24.678240308630453,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,76.62121212121212,0.1276460312553217,0.13081387505516878,0.1354502299228981,8.0,1.0,0.0,44.0,0.8636363636363636,-0.9772727272727273,1.0,11.0,4.55,0.41363636363636364,1.7,1.0,24.692925144670525,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,76.72727272727273,0.13296846226141706,0.20049541172591373,0.13178595085424605,5.090909090909091,1.0,0.0,15.0,1.3333333333333333,-0.13333333333333333,0.0,0.0,-0.843939393939394,29.0,-0.4696969696969696,-0.014684836040071758,0.0,0.0,0.0,0.0,0.0,-0.09090909090909083,-0.004545454545454519,0.0,-0.04999999999999982,0.10000000000000009,-0.06968153667074495,0.0036642790686520488,2.909090909090909,-0.005322431006095363,-0.10606060606060908,0.0
2014-11-02|az|excelsior,2014-11-02,AZ,Excelsior,1.0,1.0,11.0,16.55,1.5045454545454546,10.0,1.0,24.134901375147777,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.8181818181818182,74.76363636363637,0.17900199866394728,0.0589190205080543,0.07989829804898298,5.090909090909091,1.0,0.0,3.0,0.6666666666666666,-1.0,1.0,11.0,3.725,0.3386363636363636,1.65,1.0,25.887623669964533,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,81.85909090909091,0.09011984079538252,0.09956021544577026,0.15699858335571307,3.727272727272727,1.0,0.0,10.0,1.3,-0.3,0.0,0.0,-0.7,-7.0,-0.6333333333333334,-1.7527222948167562,-0.09090909090909088,0.0,0.0,0.0,0.09090909090909094,-0.09090909090909083,1.165909090909091,0.0,12.825000000000001,8.35,-0.04064119493771596,-0.07710028530673009,1.3636363636363638,0.08888215786856477,-7.095454545454544,0.0
2014-11-02|fc groningen|nac breda,2014-11-02,FC Groningen,NAC Breda,1.0,1.0,11.0,13.25,1.2045454545454546,5.5,1.0,24.615518636052514,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.8181818181818182,81.16363636363636,0.20141133341709694,0.12968139101087556,0.11964447671248418,4.0,1.0,0.0,45.0,1.511111111111111,0.0,1.0,11.0,6.1,0.5545454545454546,2.4,1.0,24.953518760500277,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,76.49090909090908,0.1820168316862258,0.13226002478282586,0.16567016298258325,5.545454545454546,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,0.5111111111111111,-0.3380001244477633,0.09090909090909094,0.0,0.0,0.0,-0.09090909090909088,0.0,0.65,0.0,7.15,3.1,-0.002578633771950306,-0.046025686270099064,-1.5454545454545459,0.01939450173087115,4.672727272727272,0.0
2014-11-07|excelsior|fc utrecht,2014-11-07,Excelsior,FC Utrecht,1.0,1.0,11.0,4.15,0.3772727272727273,1.75,1.0,25.767656026382927,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.8181818181818182,79.92727272727272,0.10911893291900537,0.0937187221107899,0.18048424072575361,5.0,1.0,0.0,11.0,1.2727272727272727,-0.2727272727272727,1.0,11.0,9.1,0.8272727272727273,5.25,1.0,24.725281563063906,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,78.24718614718614,0.12200204982233011,0.1266070311522067,0.16240477517097676,5.0,1.0,0.0,11.0,1.4545454545454546,-0.36363636363636365,0.0,0.0,0.09090909090909094,0.0,-0.18181818181818188,1.042374463319021,-0.09090909090909088,0.0,0.0,0.0,0.09090909090909094,0.09090909090909094,-0.44999999999999996,0.0,-4.949999999999999,-3.5,-0.032888309041416805,0.018079465554776852,0.0,-0.012883116903324734,1.6800865800865807,0.0
2014-11-08|ado den haag|willem ii,2014-11-08,ADO Den Haag,Willem II,1.0,1.0,11.0,9.4,0.8545454545454546,4.0,1.0,25.258415779976357,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,83.38181818181818,0.12389763939963337,0.07286471967387578,0.11122991461378326,7.0,1.0,0.0,23.0,1.434782608695652,0.13043478260869565,1.0,11.0,5.65,0.5136363636363637,2.65,1.0,24.693920726774934,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,77.37272727272729,0.12187499740021059,0.12460119267375816,0.07065342657454989,6.0,1.0,0.0,45.0,0.8666666666666667,-0.9555555555555556,0.0,0.0,1.0859903381642513,-22.0,0.5681159420289854,0.5644950532014228,0.0,0.0,0.0,0.0,0.0,0.0,0.34090909090909094,0.0,3.75,1.35,-0.05173647299988238,0.040576488039233374,1.0,0.0020226419994227862,6.009090909090887,0.0
2014-11-08|heerenveen|go ahead eagles,2014-11-08,Heerenveen,Go Ahead Eagles,1.0,1.0,11.0,12.45,1.1318181818181818,5.5,1.0,23.037769896086115,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,83.39090909090909,0.12398312889545847,0.07117085343928715,0.22907241156656025,7.0,1.0,0.0,11.0,1.4545454545454546,0.18181818181818182,1.0,11.0,4.85,0.44090909090909086,2.1,1.0,24.89204156555286,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,82.99999999999999,0.11227927608867731,0.09555584010131207,0.1628969940132338,6.0,1.0,0.0,45.0,1.0888888888888888,-0.7111111111111111,0.0,0.0,0.8929292929292929,-34.0,0.3656565656565658,-1.854271669466744,0.0,0.0,0.0,0.0,0.0,0.09090909090909094,0.6909090909090909,0.0,7.6,3.4,-0.02438498666202492,0.06617541755332645,1.0,0.011703852806781156,0.39090909090910486,0.0
2014-11-08|nac breda|az,2014-11-08,NAC Breda,AZ,1.0,1.0,11.0,6.05,0.55,2.4,1.0,25.531703067637356,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,78.9090909090909,0.15847296776943132,0.1342660980352876,0.241931673302245,6.0,1.0,0.0,3.0,0.6666666666666666,-0.3333333333333333,1.0,11.0,21.6,1.9636363636363636,12.0,1.0,23.639848173729078,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,80.0929292929293,0.1657781481740587,0.10300991482769116,0.06623690572119258,6.0,1.0,0.0,4.0,0.75,-0.75,0.0,0.0,0.4166666666666667,-1.0,-0.08333333333333337,1.8918548939082775,0.0,0.0,0.0,0.0,0.0,0.0,-1.4136363636363636,0.0,-15.55,-9.6,0.03125618320759645,0.1756947675810524,0.0,-0.007305180404627382,-1.183838383838392,0.0
2014-11-08|pec zwolle|fc groningen,2014-11-08,PEC Zwolle,FC Groningen,1.0,1.0,11.0,9.35,0.85,4.35,1.0,23.81059050463568,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,81.00909090909092,0.1552025215308529,0.11964859943577798,0.13448889869813352,7.0,1.0,0.0,45.0,1.2666666666666666,0.0,1.0,11.0,11.95,1.0863636363636364,5.5,1.0,24.358658453114302,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.9090909090909091,76.25353535353536,0.20155873192048898,0.12920663961574552,0.159058842114642,6.0,1.0,0.0,46.0,1.5434782608695652,0.021739130434782608,0.0,0.0,-0.021739130434782608,-1.0,-0.2768115942028986,-0.5480679484786215,-0.09090909090909094,0.0,0.0,0.0,0.09090909090909088,0.0,-0.23636363636363644,0.0,-2.5999999999999996,-1.1500000000000004,-0.009558040179967545,-0.024569943416508477,1.0,-0.04635621038963608,4.75555555555556,0.0
2014-11-09|sc cambuur|ajax,2014-11-09,SC Cambuur,Ajax,1.0,1.0,11.0,5.15,0.4681818181818182,1.95,1.0,25.477443842946922,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,80.66767676767677,0.15281087891187528,0.1600594606758141,0.15263017228278153,7.0,1.0,0.0,16.0,1.3125,-0.125,1.0,11.0,44.25,4.022727272727273,21.5,1.0,23.298612407441976,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,77.7818181818182,0.18627030780756895,0.15845334533466499,0.15605175258455584,4.0,1.0,0.0,79.0,2.151898734177215,1.3291139240506329,0.0,0.0,-1.4541139240506329,-63.0,-0.8393987341772151,2.1788314355049465,0.0,0.0,0.0,0.0,0.0,0.0,-3.554545454545455,0.0,-39.1,-19.55,0.001606115341149128,-0.0034215803017743074,3.0,-0.03345942889569367,2.8858585858585712,0.0
2014-11-09|dordrecht|fc twente,2014-11-09,Dordrecht,FC Twente,1.0,1.0,11.0,3.85,0.35,1.5,1.0,24.102296061228298,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,73.91558441558442,0.0839010674251053,0.04747366487753299,0.23106669621499953,8.0,1.0,0.0,11.0,0.45454545454545453,-1.6363636363636365,1.0,11.0,31.95,2.9045454545454548,15.5,1.0,23.91363325244229,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,81.68181818181817,0.142687232738173,0.09588089844678244,0.10630689070098613,8.0,1.0,0.0,15.0,1.4666666666666666,0.4666666666666667,0.0,0.0,-2.103030303030303,-4.0,-1.012121212121212,0.1886628087860096,0.0,0.0,0.0,0.0,0.0,-0.18181818181818177,-2.5545454545454547,0.0,-28.099999999999998,-14.0,-0.04840723356924945,0.1247598055140134,0.0,-0.0587861653130677,-7.7662337662337535,0.0
2014-11-09|vitesse|feyenoord,2014-11-09,Vitesse,Feyenoord,1.0,1.0,11.0,20.65,1.8772727272727272,9.5,1.0,25.014249268869392,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,81.92424242424241,0.22279907222543968,0.16306872290930177,0.14478825454694388,7.0,1.0,0.0,45.0,1.5555555555555556,0.4888888888888889,1.0,11.0,36.25,3.2954545454545454,18.0,1.0,24.956754402339616,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,81.26363636363637,0.11758079818146303,0.0756257636561012,0.11444310455267645,3.4545454545454546,1.0,0.0,11.0,1.8181818181818181,0.9090909090909091,0.0,0.0,-0.4202020202020202,34.0,-0.26262626262626254,0.05749486652977609,0.0,0.0,0.0,0.0,0.0,0.0,-1.4181818181818182,0.0,-15.600000000000001,-8.5,0.08744295925320057,0.030345149994267434,3.5454545454545454,0.10521827404397666,0.6606060606060424,0.0
2014-11-09|heracles|psv,2014-11-09,Heracles,PSV,1.0,1.0,11.0,5.8,0.5272727272727273,2.35,1.0,24.819861862983018,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,77.57272727272728,0.18204389764872408,0.19590532148059306,0.10252183513854499,7.0,1.0,0.0,7.0,0.8571428571428571,-0.2857142857142857,1.0,11.0,57.5,5.2272727272727275,28.0,1.0,22.833177773629515,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,80.85454545454546,0.2478929986948282,0.1546565136667439,0.1650827294881511,3.4545454545454546,1.0,0.0,40.0,2.0,1.025,0.0,0.0,-1.3107142857142855,-33.0,-1.1428571428571428,1.9866840893535027,0.0,0.0,0.0,0.0,0.0,-0.09090909090909083,-4.7,0.0,-51.7,-25.65,0.04124880781384915,-0.0625608943496061,3.5454545454545454,-0.06584910104610411,-3.2818181818181813,0.0
2014-11-22|go ahead eagles|nac breda,2014-11-22,Go Ahead Eagles,NAC Breda,1.0,1.0,11.0,4.35,0.39545454545454545,1.7,1.0,24.85620060979404,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,76.15454545454546,0.13283887673578934,0.10375771646411125,0.1429448958589744,14.0,1.0,0.0,46.0,1.0869565217391304,-0.6956521739130435,1.0,11.0,6.35,0.5772727272727273,2.65,1.0,25.636488084126686,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,80.4090909090909,0.13486591582166246,0.10059044116034353,0.2825123497045699,14.0,1.0,0.0,4.0,0.5,-0.5,0.0,0.0,-0.19565217391304346,42.0,0.5869565217391304,-0.7802874743326456,0.0,0.0,0.0,0.0,0.0,-0.09090909090909094,-0.18181818181818182,0.0,-2.0,-0.95,0.0031672753037677165,-0.1395674538455955,0.0,-0.0020270390858731224,-4.25454545454545,0.0
2014-11-22|az|vitesse,2014-11-22,AZ,Vitesse,1.0,1.0,11.0,21.4,1.9454545454545453,12.0,1.0,23.025822910833174,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.9090909090909091,79.13030303030304,0.13318270432532014,0.08541341907067562,0.0651110965458478,14.0,1.0,0.0,5.0,1.2,-0.4,1.0,11.0,22.9,2.081818181818182,9.5,1.0,24.80741708667787,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,83.56753246753246,0.22596922400204003,0.16647565680743612,0.13312337833834986,13.0,1.0,0.0,46.0,1.5434782608695652,0.4782608695652174,0.0,0.0,-0.8782608695652174,-41.0,-0.34347826086956523,-1.7815941758446954,-0.09090909090909088,0.0,0.0,0.0,0.09090909090909094,0.0,-0.1363636363636367,0.0,-1.5,2.5,-0.0810622377367605,-0.06801228179250206,1.0,-0.09278651967671989,-4.437229437229419,0.0
2014-11-22|feyenoord|dordrecht,2014-11-22,Feyenoord,Dordrecht,1.0,1.0,11.0,28.75,2.6136363636363638,16.0,1.0,24.612034098687072,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.7272727272727273,79.92045454545455,0.13108385780903206,0.12194216151649777,0.12092130215311342,13.0,1.0,0.0,12.0,1.75,0.8333333333333334,1.0,11.0,3.65,0.33181818181818185,1.5,1.0,23.188600584904485,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.8181818181818182,76.12727272727274,0.06962357744963005,0.04625774603241575,0.1744136552843072,13.0,1.0,0.0,12.0,0.4166666666666667,-1.8333333333333333,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,1.4234335137825873,0.09090909090909088,0.0,0.0,0.0,-0.09090909090909094,-0.09090909090909094,2.2818181818181817,0.0,25.1,14.5,0.07568441548408202,-0.05349235313119377,0.0,0.061460280359402014,3.7931818181818073,0.0
2014-11-22|willem ii|excelsior,2014-11-22,Willem II,Excelsior,1.0,1.0,11.0,5.35,0.48636363636363633,2.5,1.0,25.143426046916804,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,75.64242424242424,0.1470738367786838,0.1768448045514223,0.06795045236238549,14.0,1.0,0.0,46.0,0.8478260869565217,-0.9565217391304348,1.0,11.0,4.15,0.3772727272727273,1.75,1.0,25.80872378818991,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,1.0,80.29545454545453,0.0998052767170181,0.09339935897340515,0.16915712749587838,15.0,1.0,0.0,12.0,1.25,-0.25,0.0,0.0,-0.7065217391304348,34.0,-0.40217391304347827,-0.665297741273104,0.09090909090909088,0.0,0.0,0.0,-0.09090909090909094,-0.09090909090909094,0.10909090909090902,0.0,1.1999999999999993,0.75,0.08344544557801714,-0.1012066751334929,-1.0,0.0472685600616657,-4.653030303030292,0.0
2014-11-22|ajax|heerenveen,2014-11-22,Ajax,Heerenveen,1.0,1.0,11.0,44.25,4.022727272727273,21.5,1.0,23.55721485906291,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,78.10000000000001,0.36820115556504934,0.23967686576462965,0.13686320158031992,13.0,1.0,0.0,80.0,2.1625,1.3375,1.0,11.0,13.2,1.2,5.5,1.0,23.35511169186734,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,85.87878787878786,0.11869591957702687,0.05748537294008234,0.20848510134504006,14.0,1.0,0.0,12.0,1.4166666666666667,0.16666666666666666,0.0,0.0,1.1708333333333332,68.0,0.7458333333333333,0.20210316719557042,0.0,0.0,0.0,0.0,0.0,-0.09090909090909083,2.822727272727273,0.0,31.05,16.0,0.18219149282454733,-0.07162189976472014,-1.0,0.2495052359880225,-7.778787878787853,0.0
2014-11-23|fc groningen|psv,2014-11-23,FC Groningen,PSV,1.0,1.0,11.0,13.25,1.2045454545454546,5.5,1.0,24.673013502582293,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.9090909090909091,81.9090909090909,0.17199673675047797,0.12151604419509857,0.14547996951950368,15.0,1.0,0.0,47.0,1.5106382978723405,-0.02127659574468085,1.0,11.0,62.0,5.636363636363637,28.0,1.0,23.01238255242362,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,82.13636363636364,0.25369912172332815,0.1528615760743459,0.13035149028319204,14.0,1.0,0.0,41.0,2.024390243902439,1.024390243902439,0.0,0.0,-1.0456668396471198,6.0,-0.5137519460300985,1.660630950158673,0.09090909090909094,0.0,0.0,0.0,-0.09090909090909088,0.0,-4.431818181818182,0.0,-48.75,-22.5,-0.031345531879247324,0.015128479236311637,1.0,-0.08170238497285018,-0.22727272727273373,0.0
2014-11-23|pec zwolle|fc twente,2014-11-23,PEC Zwolle,FC Twente,1.0,1.0,11.0,9.95,0.9045454545454545,4.5,1.0,23.928815879534564,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,79.8,0.13896277060520693,0.12430776526404448,0.1421059659516285,15.0,1.0,0.0,46.0,1.3043478260869565,0.043478260869565216,1.0,11.0,34.45,3.131818181818182,15.5,1.0,24.19115176404704,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,83.35454545454546,0.20667479818419005,0.09288201611265308,0.10648500885222639,14.0,1.0,0.0,16.0,1.5625,0.6875,0.0,0.0,-0.6440217391304348,30.0,-0.25815217391304346,-0.26233588451247414,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,-2.2272727272727275,0.0,-24.500000000000004,-11.0,0.0314257491513914,0.035620957099402106,1.0,-0.06771202757898312,-3.554545454545462,0.0
2014-11-23|heracles|ado den haag,2014-11-23,Heracles,ADO Den Haag,1.0,1.0,11.0,6.1,0.5545454545454546,2.55,1.0,24.764855951714267,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,77.64545454545454,0.22543377113492255,0.17633999106829384,0.11795207480413353,14.0,1.0,0.0,8.0,0.75,-0.375,1.0,11.0,9.6,0.8727272727272727,4.0,1.0,25.451558708232223,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,83.4090909090909,0.14085853470013165,0.1136260279286772,0.10881949185994517,15.0,1.0,0.0,24.0,1.5,0.16666666666666666,0.0,0.0,-0.5416666666666666,-16.0,-0.75,-0.6867027565179562,0.0,0.0,0.0,0.0,0.0,-0.09090909090909083,-0.3181818181818181,0.0,-3.5,-1.4500000000000002,0.06271396313961665,0.009132582944188353,-1.0,0.0845752364347909,-5.7636363636363654,0.0
2014-11-23|fc utrecht|sc cambuur,2014-11-23,FC Utrecht,SC Cambuur,1.0,1.0,11.0,7.7,0.7,4.15,1.0,24.90000622238815,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,77.21233766233766,0.13664020881872166,0.08936299618757251,0.13592242579056532,16.0,1.0,0.0,12.0,1.4166666666666667,-0.3333333333333333,1.0,11.0,5.0,0.45454545454545453,1.95,1.0,24.800945802999195,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,79.8409090909091,0.19744682373588124,0.13978142442840527,0.12148670391638884,14.0,1.0,0.0,17.0,1.2352941176470589,-0.23529411764705882,0.0,0.0,-0.0980392156862745,-5.0,0.18137254901960786,0.09906041938895527,0.0,0.0,0.0,0.0,0.0,-0.09090909090909083,0.24545454545454543,0.0,2.7,2.2,-0.05041842824083276,0.01443572187417648,2.0,-0.06080661491715958,-2.6285714285714334,0.0
2014-11-28|dordrecht|willem ii,2014-11-28,Dordrecht,Willem II,1.0,1.0,11.0,3.75,0.3409090909090909,1.5,1.0,23.806857071744137,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.6363636363636364,72.40984848484848,0.06431211456213774,0.013260645351407101,0.2081308740923621,6.0,1.0,0.0,13.0,0.38461538461538464,-1.8461538461538463,1.0,11.0,5.35,0.48636363636363633,2.5,1.0,25.1598531516396,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,76.91818181818182,0.15240668481566824,0.162109766822111,0.05759561945417415,6.0,1.0,0.0,47.0,0.851063829787234,-0.9361702127659575,0.0,0.0,-0.9099836333878888,-34.0,-0.4664484451718494,-1.352996079895462,0.0,0.0,0.0,0.0,0.0,-0.36363636363636365,-0.14545454545454545,0.0,-1.5999999999999996,-1.0,-0.1488491214707039,0.15053525463818795,0.0,-0.0880945702535305,-4.50833333333334,0.0
